year,CR,GPM,OPM,NPM,ROA,ROE,ROIC,ARG,CAT,TAT,TLE,TLTA,TLEBITDA,IC,DR,DY,PE,PB,UKCPI,UKINT,UKGDPG,OILM,FCFFR
2020.0,0.599,50.72,50.72,8.61,1.51,17.75,3.79,4.31,2.87,0.171,7.685,0.885,9.557,3.386,150.05,4.21,25.387,4.361,0.85,0.23,-10.36,-32.6,0.017
2018.0,0.017,3.03,1.53,1.87,1.67,1.32,2.52,3.36,0.029,0.033,0.046,0.039,0.044,0.046,0.0,0.0,0.005,0.016,0.029,33.7,3.34,4.75,0.088
2013.0,2.103,74.72,18.62,12.78,9.7,16.19,13.35,5.17,2.043,0.792,0.438,0.305,1.304,81.0,44.4,1.93,19.257,3.236,2.567,0.5,1.79,-2.68,0.527
2018.0,0.768,22.91,22.91,23.28,5.7,10.46,8.37,1.43,2.283,0.259,2.119,0.679,8.009,3.493,44.77,15.38,14.231,1.548,2.483,0.6,1.4,30.58,0.001
2014.0,0.598,57.67,24.49,36.48,21.03,25.58,15.3,-4.64,2.796,0.57,1.267,0.559,3.692,0.47,31.09,2.64,22.232,5.478,1.458,0.5,3.2,-8.49,0.374
2004.0,0.087,34.39,34.39,23.79,1.12,16.15,3.79,28.13,0.044,0.044,11.903,0.923,41.678,0.964,53.39,2.46,13.926,1.897,1.35,4.39,2.43,33.32,0.908
2013.0,1.692,42.83,42.83,11.79,2.75,28.58,6.99,3.45,1.863,0.228,8.502,0.895,9.047,2.148,83.44,7.89,15.808,4.835,2.567,0.5,1.79,-2.68,0.07
2015.0,0.639,5.08,0.29,-0.7,-1.0,8.48,0.51,-0.73,5.373,1.436,1.986,0.665,17.971,0.527,-151.72,6.64,10.157,0.898,0.042,0.5,2.22,-46.1,0.007
2022.0,0.921,34.5,5.26,2.82,3.39,14.01,7.09,18.89,4.988,1.153,2.236,0.691,5.655,0.068,0.0,0.0,8.498,1.06,9.05,1.47,4.35,39.61,0.44
2019.0,0.993,18.2,9.79,6.47,2.33,9.65,5.57,1.44,0.557,0.334,3.706,0.788,14.653,4.747,87.59,5.3,16.854,1.683,1.792,0.75,1.64,-10.28,0.074
2008.0,0.607,5.62,2.93,1.85,3.34,6.94,4.15,4.0,11.079,1.763,1.05,0.512,5.159,3.962,62.83,3.06,17.669,1.178,3.608,4.68,-0.23,35.6,-0.017
2003.0,0.506,22.51,22.51,4.09,1.85,47.85,11.6,117.36,3.744,0.384,19.805,0.952,7.315,2.166,135.35,4.79,30.495,9.961,1.34,3.69,3.15,10.76,0.208
2010.0,1.132,75.17,29.01,19.34,10.57,18.34,15.72,4.75,1.719,0.534,1.918,0.657,3.094,7.407,79.09,4.26,14.002,5.152,3.308,0.5,2.24,28.19,0.509
2013.0,1.296,1.88,1.88,-4.23,-0.09,0.82,-0.4,-10.91,0.389,0.023,20.533,0.954,349.349,0.137,0.0,0.04,169.161,1.433,2.567,0.5,1.79,-2.68,-2.651
2006.0,1.189,38.16,38.16,33.11,23.06,44.83,25.9,18.03,3.435,0.685,0.779,0.438,1.431,28.672,18.64,3.8,9.104,3.672,2.317,4.64,2.39,19.9,0.79
2009.0,1.45,59.77,27.91,26.38,13.3,40.35,20.06,8.73,1.925,0.626,1.975,0.621,3.175,8.847,55.88,3.29,15.061,5.57,2.183,0.64,-4.62,-36.39,0.485
2007.0,0.921,0.0,0.0,0.0,-37.16,-253.37,0.0,0.0,0.0,0.0,6.528,0.831,-3.291,-4.766,51.98,2.66,-5.653,14.322,2.342,5.51,2.62,9.68,-1.047
2011.0,1.13,75.81,26.02,21.03,2.32,16.8,8.92,4.35,0.116,0.108,6.302,0.863,30.116,383.8,33.66,2.93,11.504,1.879,4.475,0.5,1.15,37.93,0.038
2021.0,0.789,66.95,17.63,17.76,5.5,20.55,10.93,-27.58,1.322,0.312,2.706,0.73,7.0,5.886,92.41,4.95,23.414,3.788,2.575,0.11,8.68,64.08,0.296
2012.0,2.366,89.31,89.31,77.87,4.87,4.22,6.07,-3.49,3.585,0.062,0.512,0.339,8.462,3.106,42.96,2.73,19.06,0.784,2.842,0.5,1.51,0.78,0.058
2014.0,0.395,9.99,9.99,-0.28,0.01,6.41,0.19,-11.44,0.02,0.02,19.587,0.951,159.855,1.288,30.47,4.2,11.552,0.609,1.458,0.5,3.2,-8.49,-0.13
2010.0,2.357,73.98,23.22,15.52,13.23,25.77,20.32,5.04,1.857,0.845,0.707,0.414,1.587,51.111,22.82,1.33,15.601,3.624,3.308,0.5,2.24,28.19,0.615
2020.0,0.677,17.06,17.06,9.46,1.94,8.49,3.58,-10.53,2.303,0.199,2.426,0.708,11.201,2.3,133.07,2.49,21.651,1.827,0.85,0.23,-10.36,-32.6,0.039
2010.0,2.07,75.36,75.36,19.36,2.84,6.63,3.11,0.0,0.142,0.142,0.934,0.483,4.004,8.136,17.44,0.33,16.945,0.902,3.308,0.5,2.24,28.19,-1.206
2018.0,1.947,24.19,8.75,1.55,6.65,14.11,10.42,5.21,1.282,0.327,0.75,0.428,6.429,12.697,-7.34,4.37,107.071,0.946,2.483,0.6,1.4,30.58,0.276
2005.0,0.701,41.14,-25.79,-25.79,-9.64,-7.23,-9.64,52.26,2.827,0.164,0.221,0.181,2.582,-6.067,42.03,1.45,13.551,0.651,2.042,4.65,2.74,45.31,0.556
2018.0,0.957,77.66,15.79,9.76,3.48,7.68,9.97,-0.02,1.354,0.348,3.319,0.768,6.79,5.158,164.71,3.51,39.216,6.754,2.483,0.6,1.4,30.58,0.169
2022.0,2.248,70.47,8.63,4.28,2.14,13.17,4.91,0.06,1.328,0.514,0.895,0.472,2.846,5.625,147.05,2.73,16.822,2.24,9.05,1.47,4.35,39.61,0.106
2005.0,0.718,3.85,3.85,1.94,2.29,5.07,4.93,-14.43,4.754,1.172,2.774,0.735,10.325,2.487,105.53,4.61,22.8,1.952,2.042,4.65,2.74,45.31,0.147
2011.0,0.743,38.24,8.59,6.28,8.44,22.64,11.84,2.14,5.933,1.326,1.743,0.635,3.611,0.06,43.82,4.61,9.799,2.006,4.475,0.5,1.15,37.93,0.379
2004.0,0.95,94.77,12.43,6.35,2.55,9.62,7.8,-76.91,0.876,0.402,2.487,0.713,11.953,3.604,32.42,1.2,24.879,2.215,1.35,4.39,2.43,33.32,0.11
2013.0,26.259,3.36,3.36,2.32,0.25,16.42,4.88,12.24,1.929,0.107,61.006,0.984,2.489,7.957,61.18,3.66,14.383,2.216,2.567,0.5,1.79,-2.68,1.823
2010.0,0.522,-1.61,-1.61,-3.43,-0.06,-0.34,-0.28,-15.36,0.5,0.02,17.914,0.947,786.251,-0.141,0.0,9.92,-166.163,0.556,3.308,0.5,2.24,28.19,-0.353
2007.0,0.251,35.35,35.35,24.85,0.95,15.42,3.14,28.02,1.114,0.034,14.377,0.935,70.918,0.408,33.9,0.82,24.858,3.231,2.342,5.51,2.62,9.68,0.36
2013.0,0.513,56.75,20.37,18.77,11.51,26.42,12.98,-3.15,3.194,0.612,1.391,0.582,3.835,0.449,56.59,2.88,21.31,5.445,2.567,0.5,1.79,-2.68,0.345
2005.0,1.544,83.79,22.18,23.68,6.3,13.88,9.66,27.99,0.293,0.242,1.488,0.598,10.512,149.333,31.16,2.1,14.822,2.111,2.042,4.65,2.74,45.31,0.063
2016.0,0.763,30.16,-7.25,-7.25,0.3,4.68,-2.78,-18.05,1.687,0.264,0.908,0.476,6.796,-2.088,-56.5,5.01,-153.543,0.806,0.675,0.4,1.92,-15.8,0.25
2003.0,0.986,36.18,9.64,6.33,7.3,20.88,10.69,5.25,4.754,1.195,2.183,0.686,4.567,0.151,48.15,3.54,13.119,3.114,1.34,3.69,3.15,10.76,0.371
2018.0,0.768,43.7,24.89,18.38,15.44,50.89,24.78,-5.09,3.244,0.822,4.043,0.802,4.242,20.796,43.89,3.32,19.206,9.941,2.483,0.6,1.4,30.58,0.306
2004.0,0.757,15.14,15.14,8.73,10.64,-24.29,33.99,-9.39,3.122,1.232,-3.258,1.443,4.922,3.03,63.72,4.24,14.046,-3.411,1.35,4.39,2.43,33.32,0.356
2005.0,13.114,4.84,4.84,3.0,0.55,23.07,22.21,79.76,4.571,0.162,37.871,0.974,1.367,12.922,36.85,4.37,8.555,1.608,2.042,4.65,2.74,45.31,1.702
2009.0,0.725,3.82,3.82,-0.33,-0.26,-1.08,-1.37,22.21,2.314,0.799,4.466,0.817,6.342,3.417,-842.11,4.14,15.466,2.764,2.183,0.64,-4.62,-36.39,0.487
2022.0,1.905,46.73,7.06,6.3,3.3,8.9,3.6,12.05,1.363,0.524,0.659,0.397,3.788,5.891,65.55,2.32,1.524,1.524,9.05,1.47,4.35,39.61,0.245
2012.0,0.642,8.44,6.54,4.39,5.73,16.91,10.91,5.73,5.174,1.259,1.853,0.649,6.131,10.175,42.2,4.62,8.809,1.436,2.842,0.5,1.51,0.78,0.07
2005.0,0.147,33.5,33.5,24.86,1.08,16.93,3.99,21.37,0.038,0.038,14.291,0.935,48.92,0.707,53.67,3.09,12.758,1.85,2.042,4.65,2.74,45.31,0.049
